Species, DayOfYear, Time, Lat, Long, Alt, SolRad, PFD, Temp, CO2, RH, Wind, LAI, ConstTemp, sifSunlit, sifShaded,ql_sunlit, ql_shaded, kdf_sunlit, kdf_shaded, PhiPS2_sunlit, PhiPS2_shaded, fesc, ANet, AGross, VPD, LeafTemp, BoundaryL_Conductance, InternalCO2, Respiration, StomatalConduct, Transpiration,J,sunlitPFD,shadedPFD,sunlitLAI,shadedLAI,GammaValue(gamma_C3 or GammaStar_C4), Gamma_C4,Cs_stomatalConductance, ci, AjLeaf,AcLeaf,AvLeaf,ApLeaf,Azimuth, DayLength, Declination, FracPARDiffuse, FracPARDirect, NIR,NIRFraction, NIRTotal, PAR ,SolarNoon, Sunrise, Sunset, SinElevation, SolarElevation,PotSolarDiffuse, PotSolarTotal, PotSolarDirect, MeasuredSolarRad, PARFraction,PFD, PFDDiffuse, PFDDirect, PFDTotal, Zenith, PotParDirect,PotParDiffuse, PotNIRDirect,PotNIRDiffuse
soybean,   198.44,    10.00,    41.18,   -96.44,   100.00,   173.48,   343.50,    19.30,   421.60,    99.80,     3.21,     3.83, 0,     0.13,     0.13,     0.71,     0.71,    11.00,    11.00,     0.83,     0.83,    1.50,     2.02,     2.64,     0.00,   19.84,     3.50,   373.25,     0.62,     0.02,     0.05,     3.43,   134.23,   134.23,     1.66,    2.17,   28.16,    0.00,  420.81,   373.25,     0.00,     0.00,     0.00,     0.00,    -0.95,    14.83,     0.37,     1.00,     0.00,   87.97,    0.54,   87.97,   74.67,    11.67,     4.25,    19.09,     0.87,     1.06,    96.24,   931.75,   835.51,   162.64,     0.46,  343.50,  343.50,    0.00,  343.50,     0.51,   425.81,     60.94,  510.25,   63.15
soybean,   198.48,    11.00,    41.18,   -96.44,   100.00,   261.97,   518.70,    19.88,   392.00,    99.90,     2.87,     3.83, 0,     0.42,     0.42,     0.68,     0.68,    11.00,    11.00,     0.83,     0.83,    1.48,     7.48,     8.15,     0.00,   20.66,     3.31,   332.49,     0.67,     0.06,     0.23,    11.00,   203.94,   199.53,     1.75,    2.07,   29.42,    0.00,  388.90,   332.49,     0.00,     0.00,     0.00,     0.00,    -0.46,    14.83,     0.37,     0.98,     0.02,  131.30,    0.54,  131.30,  112.76,    11.67,     4.25,    19.09,     0.93,     1.19,    97.12,  1002.73,   905.60,   244.06,     0.46,  518.70,  509.51,    9.19,  518.70,     0.38,   458.36,     52.68,  547.23,   47.84
soybean,   198.52,    12.00,    41.18,   -96.44,   100.00,   376.97,   746.40,    20.38,   381.71,    99.90,     4.24,     3.83, 0,     0.71,     0.71,     0.64,     0.66,    11.00,    11.00,     0.83,     0.83,    1.36,    13.19,    13.90,     0.00,   21.25,     4.02,   320.08,     0.71,     0.10,     0.45,    19.09,   300.42,   264.43,     1.77,    2.06,   30.36,    0.00,  377.22,   320.08,     0.00,     0.00,     0.00,     0.00,     0.23,    14.83,     0.37,     0.90,     0.10,  188.61,    0.54,  188.61,  162.26,    11.67,     4.25,    19.09,     0.94,     1.22,    97.25,  1013.29,   916.04,   350.87,     0.46,  746.40,  670.39,   76.01,  746.40,     0.35,   463.20,     51.33,  552.73,   45.36
soybean,   198.56,    13.00,    41.18,   -96.44,   100.00,   424.65,   840.80,    21.20,   379.44,    99.90,     3.42,     3.83, 0,     0.65,     0.65,     0.63,     0.65,    11.00,    11.00,     0.83,     0.83,    1.66,     9.39,    10.17,     0.00,   22.30,     3.61,   320.14,     0.78,     0.07,     0.44,    14.18,   346.08,   283.79,     1.70,    2.13,   32.08,    0.00,  375.88,   320.14,     0.00,     0.00,     0.00,     0.00,     0.81,    14.83,     0.37,     0.85,     0.15,  214.24,    0.54,  214.24,  182.78,    11.67,     4.25,    19.09,     0.90,     1.12,    96.64,   962.63,   866.00,   397.03,     0.46,  840.80,  716.94,  123.86,  840.80,     0.45,   439.97,     57.52,  526.34,   56.78
soybean,   198.60,    14.00,    41.18,   -96.44,   100.00,   653.13,  1293.20,    22.79,   380.73,    99.80,     2.18,     3.83, 0,     1.30,     1.30,     0.54,     0.64,    11.00,    11.00,     0.83,     0.83,    1.06,    27.42,    28.36,     0.01,   24.30,     2.88,   310.32,     0.94,     0.20,     1.63,    41.15,   609.05,   326.15,     1.55,    2.28,   35.60,    0.00,  367.70,   310.32,     0.00,     0.00,     0.00,     0.00,     1.17,    14.83,     0.37,     0.62,     0.38,  335.32,    0.54,  335.32,  281.13,    11.67,     4.25,    19.09,     0.81,     0.95,    95.15,   854.64,   759.48,   616.45,     0.46, 1293.20,  800.08,  493.12, 1293.20,     0.62,   390.40,     68.28,  470.04,   77.05
soybean,   198.65,    15.00,    41.18,   -96.44,   100.00,   471.46,   933.50,    23.36,   373.03,    92.10,     2.90,     3.83, 0,     0.97,     0.97,     0.59,     0.65,    11.00,    11.00,     0.83,     0.83,    0.76,    30.44,    31.35,     0.23,   23.96,     3.32,   300.42,     0.91,     0.21,     2.17,    45.69,   446.60,   274.74,     1.33,    2.50,   34.97,    0.00,  360.49,   300.42,     0.00,     0.00,     0.00,     0.00,     1.40,    14.83,     0.37,     0.74,     0.26,  248.27,    0.55,  248.27,  202.93,    11.67,     4.25,    19.09,     0.69,     0.76,    92.41,   697.79,   605.38,   451.21,     0.45,  933.50,  689.27,  244.23,  933.50,     0.81,   318.18,     77.88,  388.04,   96.51
soybean,   198.69,    16.00,    41.18,   -96.44,   100.00,   487.02,   964.30,    24.15,   373.95,    82.80,     2.89,     3.83, 0,     1.33,     1.33,     0.54,     0.67,    11.00,    11.00,     0.83,     0.83,    1.34,    23.14,    24.11,     0.52,   24.64,     3.32,   298.47,     0.97,     0.15,     2.92,    35.62,   594.88,   233.85,     1.03,    2.80,   36.22,    0.00,  364.40,   298.47,     0.00,     0.00,     0.00,     0.00,     1.59,    14.83,     0.37,     0.60,     0.40,  265.25,    0.56,  265.25,  209.63,    11.67,     4.25,    19.09,     0.54,     0.57,    87.51,   505.32,   417.81,   474.88,     0.44,  964.30,  580.42,  383.88,  964.30,     1.00,   229.07,     79.63,  286.66,  103.94
soybean,   199.31,     7.00,    41.18,   -96.44,   100.00,   120.10,   237.80,    20.46,   475.31,    95.50,     1.62,     3.84, 0,     0.18,     0.18,     0.73,     0.73,    11.00,    11.00,     0.83,     0.83,    1.42,     3.30,     3.99,     0.11,   20.89,     2.48,   412.56,     0.69,     0.02,     0.15,     5.13,    92.02,    92.02,     0.92,    2.92,   29.79,    0.00,  473.49,   412.56,     0.00,     0.00,     0.00,     0.00,    -1.64,    14.81,     0.37,     1.00,     0.00,   66.38,    0.56,   66.38,   51.70,    11.67,     4.27,    19.08,     0.48,     0.50,    84.92,   432.29,   347.37,   118.08,     0.44,  237.80,  237.80,    0.00,  237.80,     1.07,   195.01,     77.24,  247.75,  101.85
soybean,   199.35,     8.00,    41.18,   -96.44,   100.00,   293.94,   582.00,    21.76,   414.00,    89.80,     2.54,     3.84, 0,     0.62,     0.62,     0.66,     0.68,    11.00,    11.00,     0.83,     0.83,    1.46,    11.03,    11.82,     0.27,   22.39,     3.11,   342.36,     0.79,     0.07,     0.89,    16.16,   252.35,   202.41,     1.23,    2.61,   32.23,    0.00,  409.14,   342.36,     0.00,     0.00,     0.00,     0.00,    -1.47,    14.81,     0.37,     0.89,     0.11,  156.47,    0.55,  156.47,  126.52,    11.67,     4.27,    19.08,     0.64,     0.69,    91.01,   633.13,   542.12,   282.99,     0.45,  582.00,  517.21,   64.79,  582.00,     0.88,   288.30,     79.73,  354.09,  101.05
soybean,   199.40,     9.00,    41.18,   -96.44,   100.00,   594.65,  1177.40,    23.64,   383.01,    82.20,     3.01,     3.84, 0,     1.62,     1.62,     0.55,     0.64,    11.00,    11.00,     0.83,     0.83,    1.66,    22.05,    22.99,     0.52,   24.26,     3.39,   306.04,     0.94,     0.14,     2.83,    33.38,   559.01,   312.44,     1.48,    2.36,   35.53,    0.00,  374.09,   306.04,     0.00,     0.00,     0.00,     0.00,    -1.25,    14.81,     0.37,     0.66,     0.34,  307.78,    0.55,  307.78,  255.96,    11.67,     4.27,    19.08,     0.77,     0.89,    94.36,   804.16,   709.80,   563.74,     0.45, 1177.40,  774.13,  403.27, 1177.40,     0.68,   367.16,     72.16,  443.66,   84.61
soybean,   199.44,    10.00,    41.18,   -96.44,   100.00,   833.23,  1649.80,    25.45,   375.27,    73.80,     3.51,     3.84, 0,     2.27,     2.27,     0.48,     0.64,    11.00,    11.00,     0.83,     0.83,    1.22,    38.62,    39.65,     0.85,   25.29,     3.66,   289.24,     1.03,     0.22,     5.74,    59.74,   788.55,   319.02,     1.66,    2.18,   37.46,    0.00,  360.80,   289.24,     0.00,     0.00,     0.00,     0.00,    -0.95,    14.81,     0.37,     0.46,     0.54,  422.60,    0.54,  422.60,  358.65,    11.67,     4.27,    19.08,     0.87,     1.06,    96.22,   930.30,   834.07,   781.26,     0.46, 1649.80,  751.86,  897.94, 1649.80,     0.51,   425.11,     61.10,  509.46,   63.45
soybean,   199.48,    11.00,    41.18,   -96.44,   100.00,   921.31,  1824.20,    26.66,   363.76,    72.80,     3.96,     3.84, 0,     2.94,     2.94,     0.47,     0.64,    11.00,    11.00,     0.83,     0.83,    1.12,    52.48,    53.57,     0.95,   25.92,     3.89,   276.75,     1.09,     0.32,     7.47,    82.98,   845.51,   307.05,     1.75,    2.09,   38.67,    0.00,  345.25,   276.75,     0.00,     0.00,     0.00,     0.00,    -0.46,    14.81,     0.37,     0.39,     0.61,  461.88,    0.54,  461.88,  396.57,    11.67,     4.27,    19.08,     0.93,     1.19,    97.11,  1001.43,   904.32,   858.44,     0.46, 1824.20,  702.76, 1121.44, 1824.20,     0.38,   457.74,     52.85,  546.52,   48.15
soybean,   199.52,    12.00,    41.18,   -96.44,   100.00,   681.62,  1349.60,    26.83,   358.64,    72.70,     4.67,     3.84, 0,     1.50,     1.50,     0.55,     0.63,    11.00,    11.00,     0.83,     0.83,    1.16,    26.16,    27.32,     0.96,   26.72,     4.22,   278.98,     1.17,     0.15,     4.85,    42.84,   580.91,   353.42,     1.77,    2.07,   40.24,    0.00,  350.15,   278.98,     0.00,     0.00,     0.00,     0.00,     0.23,    14.81,     0.37,     0.64,     0.36,  341.11,    0.54,  341.11,  293.39,    11.67,     4.27,    19.08,     0.94,     1.21,    97.24,  1012.09,   914.85,   634.50,     0.46, 1349.60,  869.79,  479.81, 1349.60,     0.36,   462.62,     51.49,  552.08,   45.66
soybean,   199.56,    13.00,    41.18,   -96.44,   100.00,   768.43,  1521.50,    26.93,   358.45,    70.80,     4.57,     3.84, 0,     2.45,     2.45,     0.51,     0.63,    11.00,    11.00,     0.83,     0.83,    1.30,    37.88,    39.01,     1.04,   26.38,     4.17,   274.64,     1.13,     0.22,     6.52,    61.13,   692.59,   342.03,     1.70,    2.14,   39.57,    0.00,  346.02,   274.64,     0.00,     0.00,     0.00,     0.00,     0.80,    14.81,     0.37,     0.54,     0.46,  387.77,    0.54,  387.77,  330.76,    11.67,     4.27,    19.08,     0.90,     1.11,    96.63,   961.46,   864.84,   718.53,     0.46, 1521.50,  825.43,  696.07, 1521.50,     0.46,   439.41,     57.66,  525.71,   57.04
soybean,   199.60,    14.00,    41.18,   -96.44,   100.00,   572.98,  1134.50,    26.98,   360.47,    73.50,     3.66,     3.84, 0,     2.98,     2.98,     0.57,     0.64,    11.00,    11.00,     0.83,     0.83,    1.48,    43.28,    44.38,     0.94,   26.13,     3.74,   276.32,     1.11,     0.26,     6.14,    69.04,   514.98,   317.52,     1.55,    2.29,   39.08,    0.00,  344.60,   276.32,     0.00,     0.00,     0.00,     0.00,     1.16,    14.81,     0.37,     0.70,     0.30,  294.23,    0.54,  294.23,  246.63,    11.67,     4.27,    19.08,     0.81,     0.95,    95.14,   853.42,   758.28,   540.86,     0.46, 1134.50,  790.86,  343.64, 1134.50,     0.62,   389.81,     68.38,  469.38,   77.26
soybean,   199.65,    15.00,    41.18,   -96.44,   100.00,   548.33,  1085.70,    27.11,   360.20,    73.20,     4.30,     3.84, 0,     2.22,     2.22,     0.56,     0.65,    11.00,    11.00,     0.83,     0.83,    1.24,    38.66,    39.79,     0.96,   26.40,     4.05,   277.54,     1.13,     0.23,     5.94,    62.11,   549.39,   286.65,     1.32,    2.52,   39.61,    0.00,  347.12,   277.54,     0.00,     0.00,     0.00,     0.00,     1.40,    14.81,     0.37,     0.66,     0.34,  288.82,    0.55,  288.82,  236.02,    11.67,     4.27,    19.08,     0.69,     0.76,    92.39,   696.47,   604.07,   524.84,     0.45, 1085.70,  713.01,  372.69, 1085.70,     0.81,   317.55,     77.93,  387.33,   96.62
soybean,   199.69,    16.00,    41.18,   -96.44,   100.00,   464.85,   920.40,    27.22,   359.90,    70.10,     4.76,     3.84, 0,     1.91,     1.91,     0.56,     0.67,    11.00,    11.00,     0.83,     0.83,    1.30,    32.68,    33.83,     1.08,   26.53,     4.26,   276.35,     1.15,     0.19,     5.74,    53.01,   552.07,   232.74,     1.03,    2.81,   39.87,    0.00,  349.39,   276.35,     0.00,     0.00,     0.00,     0.00,     1.58,    14.81,     0.37,     0.63,     0.37,  253.25,    0.56,  253.25,  200.09,    11.67,     4.27,    19.08,     0.54,     0.57,    87.47,   503.85,   416.38,   453.34,     0.44,  920.40,  581.71,  338.69,  920.40,     1.01,   228.37,     79.60,  285.87,  103.92
soybean,   200.31,     7.00,    41.18,   -96.44,   100.00,   354.75,   702.40,    23.47,   413.58,    99.80,     3.46,     3.85, 0,     0.00,     0.00,     0.61,     0.68,    11.00,    11.00,     0.83,     0.83,    1.48, 116287.22, 116288.11,     0.01,   23.77,     3.63,     1.00,     0.90,  8469.55,     2.14, -252301.43,   408.72,   200.20,     0.92,    2.94,   34.65,    0.00,   35.65,     1.00,     0.00,     0.00,     0.00,     0.00,    -1.64,    14.78,     0.37,     0.72,     0.28,  196.17,    0.56,  196.17,  152.70,    11.67,     4.28,    19.07,     0.48,     0.49,    84.84,   430.15,   345.31,   348.86,     0.44,  702.40,  508.45,  193.95,  702.40,     1.08,   193.99,     77.15,  246.58,  101.74
soybean,   200.35,     8.00,    41.18,   -96.44,   100.00,   533.43,  1056.20,    25.54,   393.56,    99.80,     5.20,     3.85, 0,     0.00,     0.00,     0.55,     0.66,    11.00,    11.00,     0.83,     0.83,    2.00, 80926.62, 80927.70,     0.01,   25.85,     4.45,     1.00,     1.08,  5314.02,     3.03, -174781.12,   566.67,   270.05,     1.23,    2.62,   38.53,    0.00,   39.53,     1.00,     0.00,     0.00,     0.00,     0.00,    -1.46,    14.78,     0.37,     0.64,     0.36,  284.05,    0.55,  284.05,  229.61,    11.67,     4.28,    19.07,     0.64,     0.69,    90.97,   631.19,   540.22,   513.66,     0.45, 1056.20,  672.52,  383.68, 1056.20,     0.88,   287.39,     79.76,  353.05,  101.16
soybean,   200.40,     9.00,    41.18,   -96.44,   100.00,   710.86,  1407.50,    26.77,   388.88,    92.00,     6.20,     3.85, 0,     0.00,     0.00,     0.51,     0.64,    11.00,    11.00,     0.83,     0.83,    2.00, 76636.66, 76637.76,     0.28,   26.09,     4.86,     1.00,     1.10,  4974.91,     6.90, -165416.39,   713.26,   307.89,     1.48,    2.37,   38.98,    0.00,   39.98,     1.00,     0.00,     0.00,     0.00,     0.00,    -1.25,    14.78,     0.37,     0.53,     0.47,  368.04,    0.55,  368.04,  305.98,    11.67,     4.28,    19.07,     0.77,     0.88,    94.34,   802.46,   708.12,   674.02,     0.45, 1407.50,  746.00,  661.50, 1407.50,     0.69,   366.36,     72.28,  442.74,   84.85
soybean,   200.44,    10.00,    41.18,   -96.44,   100.00,   850.96,  1684.90,    26.86,   389.41,    72.60,     6.38,     3.85, 0,     0.00,     0.00,     0.48,     0.64,    11.00,    11.00,     0.83,     0.83,    2.00, 73752.63, 73753.51,     0.97,   23.66,     4.93,     1.00,     0.89,  5398.69,    17.56, -159986.77,   811.65,   311.35,     1.66,    2.20,   34.45,    0.00,   35.45,     1.00,     0.00,     0.00,     0.00,     0.00,    -0.94,    14.78,     0.37,     0.43,     0.57,  431.70,    0.54,  431.70,  366.28,    11.67,     4.28,    19.07,     0.87,     1.06,    96.21,   928.80,   832.59,   797.99,     0.46, 1684.90,  729.92,  954.98, 1684.90,     0.51,   424.40,     61.26,  508.65,   63.75
soybean,   200.48,    11.00,    41.18,   -96.44,   100.00,   946.01,  1873.10,    26.70,   378.41,    69.10,     5.70,     3.85, 0,     0.00,     0.00,     0.46,     0.65,    11.00,    11.00,     0.83,     0.83,    2.00, 72596.50, 72597.34,     1.08,   23.10,     4.66,     1.00,     0.84,  5465.47,    18.90, -157661.12,   875.94,   291.90,     1.75,    2.10,   33.46,    0.00,   34.46,     1.00,     0.00,     0.00,     0.00,     0.00,    -0.45,    14.78,     0.37,     0.35,     0.65,  474.37,    0.54,  474.37,  407.20,    11.67,     4.28,    19.07,     0.93,     1.19,    97.10,  1000.10,   902.99,   881.56,     0.46, 1873.10,  658.78, 1214.32, 1873.10,     0.38,   457.09,     53.03,  545.79,   48.48
soybean,   200.52,    12.00,    41.18,   -96.44,   100.00,   977.17,  1934.80,    27.49,   370.42,    67.50,     4.94,     3.85, 0,     0.00,     0.00,     0.45,     0.65,    11.00,    11.00,     0.83,     0.83,    2.00, 72562.52, 72563.40,     1.19,   23.65,     4.34,     1.00,     0.89,  5313.47,    19.27, -157363.51,   905.49,   275.68,     1.77,    2.09,   34.43,    0.00,   35.43,     1.00,     0.00,     0.00,     0.00,     0.00,     0.23,    14.78,     0.37,     0.31,     0.69,  489.12,    0.54,  489.12,  420.61,    11.67,     4.28,    19.07,     0.94,     1.21,    97.23,  1010.85,   913.62,   909.73,     0.46, 1934.80,  608.47, 1326.33, 1934.80,     0.36,   462.02,     51.66,  551.39,   45.97
soybean,   200.56,    13.00,    41.18,   -96.44,   100.00,   939.80,  1860.80,    28.25,   366.58,    65.40,     3.83,     3.86, 0,     0.00,     0.00,     0.45,     0.65,    11.00,    11.00,     0.83,     0.83,    2.00, 73101.89, 73102.81,     1.33,   24.13,     3.82,     1.00,     0.92,  5225.93,    18.99, -158339.97,   902.82,   277.59,     1.70,    2.16,   35.28,    0.00,   36.28,     1.00,     0.00,     0.00,     0.00,     0.00,     0.80,    14.78,     0.37,     0.33,     0.67,  474.34,    0.54,  474.34,  404.52,    11.67,     4.28,    19.07,     0.90,     1.11,    96.62,   960.24,   863.62,   878.86,     0.46, 1860.80,  621.27, 1239.53, 1860.80,     0.46,   438.82,     57.81,  525.03,   57.32
soybean,   200.60,    14.00,    41.18,   -96.44,   100.00,   845.96,  1675.00,    28.89,   364.94,    63.60,     3.24,     3.86, 0,     0.00,     0.00,     0.46,     0.65,    11.00,    11.00,     0.83,     0.83,    2.00, 74504.61, 74505.56,     1.45,   24.49,     3.51,     1.00,     0.96,  5227.98,    19.02, -161223.70,   870.94,   281.72,     1.55,    2.31,   35.96,    0.00,   36.96,     1.00,     0.00,     0.00,     0.00,     0.00,     1.16,    14.78,     0.37,     0.39,     0.61,  434.50,    0.54,  434.50,  364.13,    11.67,     4.28,    19.07,     0.81,     0.95,    95.13,   852.14,   757.01,   798.63,     0.46, 1675.00,  651.29, 1023.71, 1675.00,     0.62,   389.19,     68.50,  468.67,   77.47
soybean,   200.65,    15.00,    41.18,   -96.44,   100.00,   699.65,  1385.30,    29.34,   365.09,    61.60,     3.34,     3.86, 0,     0.00,     0.00,     0.48,     0.66,    11.00,    11.00,     0.83,     0.83,    1.20, 128878.65, 128879.61,     1.57,   24.58,     3.57,     1.00,     0.96,  9004.94,    20.39, -278793.38,   790.80,   270.66,     1.32,    2.53,   36.11,    0.00,   37.11,     1.00,     0.00,     0.00,     0.00,     0.00,     1.40,    14.78,     0.37,     0.47,     0.53,  368.60,    0.55,  368.60,  301.15,    11.67,     4.28,    19.07,     0.69,     0.76,    92.37,   695.06,   602.69,   669.75,     0.45, 1385.30,  648.96,  736.34, 1385.30,     0.81,   316.88,     77.99,  386.56,   96.75
soybean,   200.69,    16.00,    41.18,   -96.44,   100.00,   527.53,  1044.50,    29.52,   364.06,    60.70,     3.49,     3.86, 0,     0.00,     0.00,     0.51,     0.67,    11.00,    11.00,     0.83,     0.83,    2.00, 81721.85, 81722.81,     1.62,   24.54,     3.65,     1.00,     0.96,  5719.10,    21.00, -176770.88,   684.56,   227.31,     1.03,    2.83,   36.05,    0.00,   37.05,     1.00,     0.00,     0.00,     0.00,     0.00,     1.58,    14.78,     0.37,     0.54,     0.46,  287.48,    0.56,  287.48,  227.07,    11.67,     4.28,    19.07,     0.53,     0.56,    87.42,   502.29,   414.86,   514.55,     0.44, 1044.50,  560.85,  483.65, 1044.50,     1.01,   227.62,     79.56,  285.02,  103.90
soybean,   201.31,     7.00,    41.18,   -96.44,   100.00,   370.30,   733.20,    21.26,   422.21,    76.00,     2.35,     3.87, 0,     0.97,     0.97,     0.59,     0.68,    11.00,    11.00,     0.83,     0.83,    1.50,    17.02,    17.76,     0.61,   21.76,     2.99,   334.85,     0.74,     0.09,     2.10,    24.05,   439.38,   202.13,     0.91,    2.95,   31.17,    0.00,  414.42,   334.85,     0.00,     0.00,     0.00,     0.00,    -1.64,    14.76,     0.36,     0.70,     0.30,  204.86,    0.56,  204.86,  159.39,    11.68,     4.30,    19.05,     0.47,     0.49,    84.76,   427.97,   343.21,   364.26,     0.44,  733.20,  513.43,  219.77,  733.20,     1.08,   192.96,     77.04,  245.40,  101.63
soybean,   201.35,     8.00,    41.18,   -96.44,   100.00,   552.32,  1093.60,    23.24,   403.39,    69.70,     2.21,     3.87, 0,     1.54,     1.54,     0.54,     0.66,    11.00,    11.00,     0.83,     0.83,    1.34,    27.26,    28.12,     0.86,   23.34,     2.90,   309.71,     0.86,     0.14,     4.00,    39.81,   597.89,   269.34,     1.23,    2.64,   33.87,    0.00,  390.52,   309.71,     0.00,     0.00,     0.00,     0.00,    -1.46,    14.76,     0.36,     0.61,     0.39,  294.21,    0.55,  294.21,  237.74,    11.68,     4.30,    19.05,     0.64,     0.69,    90.93,   629.23,   538.30,   531.95,     0.45, 1093.60,  669.85,  423.75, 1093.60,     0.88,   286.46,     79.80,  351.99,  101.27
soybean,   201.40,     9.00,    41.18,   -96.44,   100.00,   735.30,  1455.90,    24.69,   388.28,    63.60,     2.88,     3.87, 0,     2.13,     2.13,     0.49,     0.64,    11.00,    11.00,     0.83,     0.83,    1.18,    39.60,    40.52,     1.13,   24.10,     3.31,   289.65,     0.92,     0.20,     6.39,    59.34,   749.29,   301.66,     1.48,    2.39,   35.24,    0.00,  371.91,   289.65,     0.00,     0.00,     0.00,     0.00,    -1.25,    14.76,     0.36,     0.50,     0.50,  380.80,    0.55,  380.80,  316.50,    11.68,     4.30,    19.05,     0.77,     0.88,    94.32,   800.73,   706.41,   697.30,     0.45, 1455.90,  727.13,  728.77, 1455.90,     0.69,   365.53,     72.40,  441.80,   85.10
soybean,   201.44,    10.00,    41.18,   -96.44,   100.00,   864.14,  1711.00,    25.49,   379.89,    62.40,     3.05,     3.87, 0,     2.62,     2.62,     0.47,     0.64,    11.00,    11.00,     0.83,     0.83,    1.12,    49.03,    49.98,     1.23,   24.45,     3.41,   280.47,     0.95,     0.25,     7.86,    74.45,   829.42,   304.58,     1.65,    2.21,   35.88,    0.00,  360.19,   280.47,     0.00,     0.00,     0.00,     0.00,    -0.94,    14.76,     0.36,     0.42,     0.58,  438.50,    0.54,  438.50,  371.96,    11.68,     4.30,    19.05,     0.87,     1.06,    96.20,   927.28,   831.08,   810.46,     0.46, 1711.00,  711.13,  999.87, 1711.00,     0.51,   423.66,     61.43,  507.82,   64.07
soybean,   201.48,    11.00,    41.18,   -96.44,   100.00,   750.30,  1485.60,    26.38,   372.78,    60.10,     2.32,     3.87, 0,     1.25,     1.25,     0.52,     0.63,    11.00,    11.00,     0.83,     0.83,    1.12,    22.28,    23.41,     1.37,   26.32,     2.97,   277.58,     1.13,     0.11,     5.00,    36.24,   654.29,   349.82,     1.75,    2.11,   39.45,    0.00,  362.51,   277.58,     0.00,     0.00,     0.00,     0.00,    -0.45,    14.76,     0.36,     0.57,     0.43,  376.32,    0.54,  376.32,  322.96,    11.68,     4.30,    19.05,     0.93,     1.19,    97.09,   998.72,   901.63,   699.28,     0.46, 1485.60,  853.66,  631.94, 1485.60,     0.39,   456.43,     53.21,  545.03,   48.82
soybean,   201.52,    12.00,    41.18,   -96.44,   100.00,   803.79,  1591.50,    26.82,   364.85,    61.70,     3.47,     3.87, 0,     2.66,     2.66,     0.51,     0.63,    11.00,    11.00,     0.83,     0.83,    1.22,    44.16,    45.22,     1.35,   25.63,     3.64,   269.60,     1.06,     0.23,     8.01,    69.85,   706.22,   345.86,     1.77,    2.10,   38.10,    0.00,  348.21,   269.60,     0.00,     0.00,     0.00,     0.00,     0.23,    14.76,     0.36,     0.52,     0.48,  402.43,    0.54,  402.43,  345.98,    11.68,     4.30,    19.05,     0.93,     1.21,    97.22,  1009.55,   912.33,   748.41,     0.46, 1591.50,  833.86,  757.64, 1591.50,     0.36,   461.39,     51.84,  550.67,   46.29
soybean,   201.56,    13.00,    41.18,   -96.44,   100.00,   478.59,   947.60,    26.62,   361.07,    62.10,     3.03,     3.87, 0,     0.00,     0.00,     0.61,     0.64,    11.00,    11.00,     0.83,     0.83,    1.18, 137377.90, 137378.67,     1.32,   22.08,     3.40,     1.00,     0.77, 10854.88,    16.66, -297957.96,   394.16,   302.32,     1.70,    2.17,   31.71,    0.00,   32.71,     1.00,     0.00,     0.00,     0.00,     0.00,     0.80,    14.76,     0.36,     0.81,     0.19,  241.61,    0.54,  241.61,  206.00,    11.68,     4.30,    19.05,     0.90,     1.11,    96.61,   958.95,   862.34,   447.61,     0.46,  947.60,  765.83,  181.77,  947.60,     0.46,   438.19,     57.97,  524.32,   57.61
soybean,   201.60,    14.00,    41.18,   -96.44,   100.00,   450.00,   891.00,    26.61,   366.25,    62.20,     2.67,     3.87, 0,     0.00,     0.00,     0.61,     0.65,    11.00,    11.00,     0.83,     0.83,    1.26, 130164.89, 130165.66,     1.32,   22.10,     3.19,     1.00,     0.77, 10273.98,    15.66, -282259.51,   382.34,   283.49,     1.55,    2.32,   31.74,    0.00,   32.74,     1.00,     0.00,     0.00,     0.00,     0.00,     1.15,    14.76,     0.36,     0.81,     0.19,  231.18,    0.54,  231.18,  193.70,    11.68,     4.30,    19.05,     0.81,     0.95,    95.11,   850.78,   755.66,   424.88,     0.46,  891.00,  719.56,  171.44,  891.00,     0.62,   388.54,     68.61,  467.93,   77.70
soybean,   201.65,    15.00,    41.18,   -96.44,   100.00,   684.85,  1356.00,    27.87,   363.55,    62.20,     2.11,     3.87, 0,     0.00,     0.00,     0.49,     0.66,    11.00,    11.00,     0.83,     0.83,    1.28, 120928.04, 120928.91,     1.42,   23.49,     2.84,     1.00,     0.87,  8892.44,    15.86, -261309.14,   765.27,   273.80,     1.32,    2.55,   34.14,    0.00,   35.14,     1.00,     0.00,     0.00,     0.00,     0.00,     1.39,    14.76,     0.36,     0.49,     0.51,  360.90,    0.55,  360.90,  294.78,    11.68,     4.30,    19.05,     0.69,     0.76,    92.34,   693.57,   601.22,   655.68,     0.45, 1356.00,  661.74,  694.26, 1356.00,     0.81,   316.17,     78.05,  385.75,   96.88
